question,answer
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
敔
뜻: 막을
음: 어
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
賭
뜻: 내기
음: 도
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
硨
뜻: 옥돌
음: 차
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
賰
뜻: 넉넉할
음: 춘
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
知
뜻: 알
음: 지
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
識
뜻: 적을
음: 지
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑌
뜻: 옥돌
음: 연
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
尋
뜻: 찾을
음: 심
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
敃
뜻: 강인할
음: 민
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鎌
뜻: 낫
음: 겸
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑛
뜻: 옥광채
음: 영
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
靭
뜻: 질길
음: 인
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
璉
뜻: 제기
음: 련
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
釩
뜻: 떨칠
음: 범
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
識
뜻: 적을
음: 지
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
齫
뜻: 이
음: 곤
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
戩
뜻: 다할
음: 전
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
劘
뜻: 깎을
음: 마
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑯
뜻: 고을이름
음: 랑
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
謝
뜻: 사례할
음: 사
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
敾
뜻: 기울
음: 선
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鏊
뜻: 번철
음: 오
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
刓
뜻: 깎을
음: 완
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
齡
뜻: 나이
음: 령
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
玲
뜻: 옥소리
음: 영
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
銃
뜻: 총
음: 총
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
錡
뜻: 밥솥
음: 기
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鍗
뜻: 큰
음: 제
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
諶
뜻: 참
음: 심
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
公
뜻: 귀
음: 공
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
彌
뜻: 더할
음: 미
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瓚
뜻: 옥잔
음: 찬
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
琳
뜻: 아름다운옥
음: 림
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鋺
뜻: 주발
음: 완
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
琳
뜻: 아름다운옥
음: 임
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
辯
뜻: 말잘할
음: 변
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
碌
뜻: 푸른
음: 록
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑟
뜻: 큰거문고
음: 슬
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
詁
뜻: 주낼
음: 고
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鏇
뜻: 갈이틀
음: 선
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
覆
뜻: 다시
음: 복
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
矧
뜻: 하물며
음: 신
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
謌
뜻: 노래
음: 가
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
剌
뜻: 발랄할
음: 랄
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
刊
뜻: 책펴낼
음: 간
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瓀
뜻: 옥돌
음: 연
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鑽
뜻: 끌
음: 찬
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
讀
뜻: 읽을
음: 독
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
誧
뜻: 도울
음: 포
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鞅
뜻: 가슴걸이
음: 앙
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
玴
뜻: 옥돌
음: 예
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
站
뜻: 역마을
음: 참
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
諂
뜻: 아첨할
음: 첨
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
並
뜻: 나란히
음: 병
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
硫
뜻: 석류황
음: 유
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
碟
뜻: 가죽
음: 설
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
銕
뜻: 쇠
음: 철
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鈸
뜻: 방울
음: 발
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
珖
뜻: 옥피리
음: 광
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鑼
뜻: 징
음: 나
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
磴
뜻: 돌
음: 등
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
磺
뜻: 쇳돌
음: 광
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
皒
뜻: 흰빛
음: 아
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鑾
뜻: 방울
음: 난
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
剡
뜻: 땅
음: 섬
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鑾
뜻: 방울
음: 란
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
謚
뜻: 웃을
음: 익
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
珉
뜻: 옥돌
음: 민
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
錚
뜻: 쇠소리
음: 쟁
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑝
뜻: 옥
음: 황
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
矩
뜻: 법
음: 구
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鈕
뜻: 도장
음: 뉴
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
砢
뜻: 돌
음: 라
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑞
뜻: 상서
음: 서
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
貹
뜻: 재물
음: 성
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
乹
뜻: 하늘
음: 건
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
託
뜻: 부탁할
음: 탁
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
貼
뜻: 붙일
음: 첩
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
顎
뜻: 턱
음: 악
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
琱
뜻: 아로새길
음: 조
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瓆
뜻: 사람이름
음: 질
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
立
뜻: 설
음: 립
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
欽
뜻: 공경할
음: 흠
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
銖
뜻: 저울눈
음: 수
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
釤
뜻: 낫
음: 삼
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
碁
뜻: 바둑
음: 기
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
說
뜻: 달랠
음: 세
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
皚
뜻: 흴(흰색)
음: 애
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
珀
뜻: 호박
음: 박
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
錠
뜻: 덩어리
음: 정
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鏟
뜻: 대패
음: 산
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鞍
뜻: 안장
음: 안
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
矣
뜻: 어조사
음: 의
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
釵
뜻: 비녀
음: 채
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑾
뜻: 붉은옥
음: 근
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
玪
뜻: 옥
음: 감
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
韙
뜻: 옳을
음: 위
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
竪
뜻: 세울
음: 수
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
琟
뜻: 옥돌
음: 유
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
賈
뜻: 값
음: 가
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
皴
뜻: 틀
음: 준
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
竢
뜻: 기다릴
음: 사
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
諪
뜻: 조정할
음: 정
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑯
뜻: 고을이름
음: 낭
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
碬
뜻: 숫돌
음: 하
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑎
뜻: 검은
음: 해
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鏹
뜻: 돈
음: 강
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
誇
뜻: 자랑할
음: 과
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
璸
뜻: 구슬이름
음: 빈
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
西
뜻: 서녘
음: 문
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
磁
뜻: 자석
음: 자
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
礱
뜻: 갈
음: 롱
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
琺
뜻: 법랑
음: 법
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
斃
뜻: 죽을
음: 폐
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鉄
뜻: 쇠
음: 철
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
識
뜻: 알
음: 식
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
璉
뜻: 제기
음: 연
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
磷
뜻: 물
음: 린
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
錮
뜻: 막을
음: 고
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
竴
뜻: 기쁠
음: 준
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鈜
뜻: 쇳소리
음: 횡
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
酬
뜻: 갚을
음: 수
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
劒
뜻: 칼
음: 검
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
珊
뜻: 산호
음: 산
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
該
뜻: 갖출
음: 해
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
硃
뜻: 주사
음: 주
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瓊
뜻: 구슬
음: 경
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鑕
뜻: 도끼
음: 질
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
韋
뜻: 가죽
음: 위
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
斯
뜻: 이
음: 사
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
談
뜻: 말씀
음: 담
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
礎
뜻: 주춧돌
음: 초
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
勻
뜻: 나눌
음: 윤
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑀
뜻: 패옥(패물이름)
음: 우
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
醇
뜻: 순수할
음: 순
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
瑨
뜻: 아름다운돌
음: 진
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
環
뜻: 둘릴
음: 환
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
醲
뜻: 진한
음: 농
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
珂
뜻: 마노(흰옥돌)
음: 가
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
銚
뜻: 가래
음: 조
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
珹
뜻: 옥
음: 성
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
琰
뜻: 옥
음: 염
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鍜
뜻: 경개
음: 하
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
金
뜻: 쇠
음: 금
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
㻽
뜻: 옥
음: 수
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鑠
뜻: 녹일
음: 삭
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
璼
뜻: 옥
음: 람
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
鐄
뜻: 큰쇠북
음: 횡
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
璇
뜻: 옥이름
음: 선
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
珞
뜻: 목걸이
음: 락
자원오행: 금
"
인명한자 중 자원오행 금에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 금에 해당하는 한자는 다음과 같습니다.
戴
뜻: 일
음: 대
자원오행: 금
"
